user,tweet,work
user142,"RT @lucasarbosa: Hoy ha sido increíble
Emocionante
Bonito
Amigos que animan a amigos que corren #pornuestrosniños @FundacionDravet @RetoDra…",journalist
user142,"RT @maratonfiz: Desde Marathon a Atenas, 25 años después. No es una moda un modo de vida. He salido con @AbelAntonRuning (2’5 km) y ahora l…",journalist
user142,"RT @matillavm: @BSS_Fortuna conseguida:  Primer reto que no me pillaran los de a pie y descalificaran 
Segundo reto 📷 km 17 con @RetoDravet…",journalist
user143,"RT @juancarjuan13: CardioMeeting 2023, simposio de actualización en cardiología clínica e imagen cardiaca, para revisar las principales nov…",journalist
user143,RT @OjodeThot: ¿Qué es la Gastrostomía Endoscópica Percutánea? Profesionales del Hospital Gregorio Marañón te explican este procedimiento d…,journalist
user143,"RT @Run4fun4health: El servicio de #MedicinaInterna del #hospitaldemóstoles consigue la acreditación de excelencia, que otorga a la Socieda…",journalist
user143,RT @OjodeThot: Gracias a @Madrid_tve por visitar el @CEIMIHGUGM y explicar qué son y cómo se tratan las enfermedades inflamatorias de orige…,journalist
user143,"RT @jhernandezbox72: ¿Quién tiene más riesgo de padecer epilepsia? Responde el Dr. Diego Barragán, neurólogo del #Hospital Príncipe de Astu…",journalist
user143,"RT @PilarNotario1: Faltan solo 6 meses para cumplir objetivo: diciembre de 2023, fin de obra del #NuevoHospital12deOctubre. Es sorprendente…",journalist
user143,"RT @MontePerdido31: El #HospitaldeLaPrincesa interviene a pacientes con Parkinson cuando la medicación ya no es efectiva.
@JuanJoseMillas y…",journalist
user143,RT @OjodeThot: El Hospital Gregorio Marañón pionero en el abordaje bilateral por axila y areola que 'borra' la cicatriz cervical en tiroide…,journalist
user143,"RT @PilarNotario1: El equipo experto en #insuficienciacardiaca de uno de los mejores hospitales ‘líquidos’ de España, el #Hospital12deOctub…",journalist
user143,RT @MontePerdido31: Magníficas actuaciones de los coros sanitarios de hospitales de Madrid que participaron en el Encuentro celebrado en el…,journalist
user143,"RT @SaludMadrid: 🚑 El SUMMA 112, doblemente premiado en el Congreso de SEMES.

✅ Por un estudio de investigación sobre ventilación mecánica…",journalist
user143,"RT @SaludMadrid: 🏥🍲 El Hospital Gregorio Marañón obtiene el segundo premio en el III Concurso Nacional de Cocina Hospitalaria.

🏅 Único cen…",journalist
user143,"RT @SaludMadrid: 🏥 El Hospital Universitario de la Cruz Roja amplía su Unidad de Cuidados Paliativos.

➡ 13 camas y dos nuevas salas para e…",journalist
user143,"RT @EvaMartinezAr: 🏥#HUFuenlabrada El jefe del Servicio de Prevención de Riesgos Laborales del Hospital de Fuenlabrada, Luis Mazón, ha reci…",journalist
user143,"RT @ochoaconsalud: 🏥 Graduación de 67 alumnos de Medicina de @uaxuniversidad

➡ Con docencia de nuestros profesionales y práctica en el hos…",journalist
user143,"🏥 Graduación de 67 alumnos de Medicina de @uaxuniversidad

➡ Con docencia de nuestros profesionales y práctica en e… https://t.co/1zYh1QU09L",journalist
user143,"RT @SaludMadrid: 🏥 Pediatría del Hospital Severo Ochoa, premiada por un estudio para evitar reacciones alérgicas al huevo.

➡ También ha co…",journalist
user143,RT @Run4fun4health: Hoy en el #HospitalDeMóstoles hemos dicho adiós a sexta promoción de alumnos de #Medicina de la @urjc que se forma en n…,journalist
user143,RT @SaludMadrid: 🏥 El Hospital de Móstoles recibe el primer premio en las Jornadas de Celadores por su proyecto sobre seguridad del pacient…,journalist
user143,RT @PilarNotario1: ¿Cómo pueden diferenciar las mujeres un infarto de miocardio de un ataque de ansiedad?. Lo aclara el doctor Héctor Bueno…,journalist
user143,RT @EstherAlvRodr: Presentamos hoy este gran proyecto de colaboración multidisciplinar entre CAR-Urgencias-MIN-GRT-AP para mejorar el pronó…,journalist
user143,"RT @Madridonasangre: 👉 Gracias a la respuesta y al compromiso de los madrileños las reservas de #sangre se han ido recuperando.

🔴 Si perte…",journalist
user143,RT @SaludMadrid: 🏥 Un estudio de los hospitales Ramón y Cajal y Gregorio Marañón muestra el efecto del inicio tardío del tratamiento antirr…,journalist
user143,RT @PilarNotario1: El servicio de @pediatria12 del #Hospital12deOctubre lidera un proyecto internacional para crear una app que forme a pro…,journalist
user143,"RT @jhernandezbox72: #Salud. Así funciona el Servicio de Anatomía Patológica del Hospital Universitario Príncipe de Asturias, #SomosHUPA, #…",journalist
user143,🎙️El pediatra Sergio Quevedo explica los detalles de los dos premios que #Pediatría del hospital ha obtenido por ha… https://t.co/nbJOaSaOgZ,journalist
user143,"RT @LGNMedios: Premio al Hospital Severo Ochoa por su investigación y formación en alergias

➡️ Concretamente fueron premiadas la Unidad de…",journalist
user143,"RT @OjodeThot: Hoy se celebra el Día Mundial del Pie Zambo: 
El Hospital Gregorio Marañón, en @Toi_GM_Madrid, ha tratado a 455 bebés con pi…",journalist
user143,"RT @ochoaconsalud: 🏥 Dos primeros premios para el Servicio de Pediatría:

🥇Primer Premio: Por evitar en pacientes reacciones alérgicas al h…",journalist
user143,"🏥 Dos primeros premios para el Servicio de Pediatría:

🥇Primer Premio: Por evitar en pacientes reacciones alérgicas… https://t.co/tv39bVGVYB",journalist
user143,"RT @MontePerdido31: 🩸Hoy toca SOLIDARIDAD con mayúsculas. 

📢Maratón de Donación de sangre en el #HopitaldeLaPrincesa, 

⏰de 8,30 a 20,30 H…",journalist
user143,"RT @jhernandezbox72: El #Hospital Príncipe de Asturias, #SomosHUPA, de #AlcaláDeHenares, se ha sumado al #DiaMundialSinTabaco con varias ac…",journalist
user143,RT @MacarenaVivarL: Hoy el #hospitalInfantaSofia 🏥 recuerda la importancia de dejar de fumar 🚬 en el #DiaMundialSinTabaco con una mesa info…,journalist
user143,RT @OjodeThot: El Hospital Gregorio Marañón ha alcanzado récords históricos el año pasado en los programas de donaciones de órganos y trasp…,journalist
user143,"RT @MontePerdido31: En el #HospitaldeLaPrincesa queremos recordar que hoy es el #DiaEsclerosisMultiple 
✅Unidad Esclerosis Múltiple altamen…",journalist
user143,Qué ilusión me ha hecho hablar con @BernatArmangue después de tanto tiempo y saber que ha ganado el premio Pulitzer… https://t.co/MJ4cFFaZN6,journalist
user143,"RT @Madridonasangre: 🚨 En @ComunidadMadrid se necesita #sangre con urgencia del grupo 🅱️+

🔴 Las reservas de 🅾️-, 🆎- y 🅱️- también están co…",journalist
user143,"RT @OjodeThot: El Hospital Gregorio Marañón,  a través de @farma_gregorio, se convierte en el primer hospital en España que obtiene la cert…",journalist
user143,RT @SaludMadrid: 🏥 El Servicio de Radiodiagnóstico del Hospital de La Princesa obtiene el más importante certificado de calidad europeo por…,journalist
user143,RT @FcoJavierGomez: Las chicas del @IESAltair te animan a venir a donar sangre al XXIII Maratón del #HospitaldeGetafe @getafe_dona @Madrido…,journalist
user143,"RT @SaludMadrid: 👶 El Hospital del Henares incorpora el contacto ""piel con piel"" en los partos por cesárea.

 ✅ Esta práctica, con múltiple…",journalist
user143,"🏥 Premios Científicos a residentes veteranos en la incorporación de 47 nuevos residentes.

➡ 1er 🥇| Trabajo Científ… https://t.co/1UvydmC2TC",journalist
user143,"🏥 47 nuevos residentes se formarán durante 2 a 5 años en alguna de las 33 especialidades acreditadas.

➡ Neumología… https://t.co/fP7tiotQ7M",journalist
user143,"RT @SaludMadrid: 🏥 Coloproctología del Hospital Gregorio Marañón, acreditada como Unidad Avanzada por la Asociación Española de esta especi…",journalist
user143,"RT @OjodeThot: Nuria Palmero y Nieves Molina, enfermeras de quirófano del Hospital Gregorio Marañón, forman parte del equipo multidisciplin…",journalist
user143,"RT @juancarjuan13: Hoy hemos dado la bienvenida a 145 nuevos residentes para formarse como especialistas en el Hospital Clínico San Carlos,…",journalist
user143,"RT @Madridonasangre: 🔴 Necesitamos sangre de los grupos 🅾+,🅾-,🅱+ y 🅱-

👉 Gracias al compromiso de los donantes de estos días, estamos recup…",journalist
user143,"RT @MontePerdido31: En el #HospitaldeLaPrincesa hoy 
#DiaMundialdeLaHipertensión queremos recordar la importancia de tratar este importante…",journalist
user143,"RT @jhernandezbox72: #SéTurkanero. Si participas, estás ayudando a una buena causa, la q realizan cirujanos d varios hospitales, entre ello…",journalist
user143,RT @FcoJavierGomez: El #HospitaldeGetafe @getafe_dona @Madridonasangre celebrará el 25 de mayo un maratón de donación de sangre bajo el lem…,journalist
user143,"RT @jhernandezbox72: @alcala_dona sigue abierto en el Pabellón Docente del Hospital Príncipe de Asturias, #HUPA, #AlcaláDeHenares, hasta la…",journalist
user143,RT @EvaMartinezAr: 🏥#HUFuenlabrada El Hospital Universitario de Fuenlabrada a través de @InnovaHonco ha sido reconocido por la atención a p…,journalist
user143,"RT @MontePerdido31: El #HospitaldeLaPrincesa  aplica el primer tratamiento con CAR-T 
✅ Importante avance en abordaje de  tumores hematológ…",journalist
user143,RT @Run4fun4health: El Hall del #HospitalDeMóstoles es un homenaje a la enfermería. Acompañan a las personas desde el nacimiento y hasta el…,journalist
user143,"RT @policiademadrid: 🏥Mañana participaremos con el Hospital Niño Jesús en el #DíaDelNiñoHospitalizado.
Pondremos nuestro granito de arena p…",journalist
user143,"RT @EquipoMedula: #DonaMédula 
@IESSIGLO21 @AytoLeganes @DAP_uc3m @ComunidadMadrid @Leganews @Dejoveneslega @ochoaconsalud https://t.co/QDS…",journalist
user143,RT @SaludMadrid: 👨‍⚕️Profesionales sanitarios muestran su creatividad para recordar la importancia de realizar una correcta higiene de mano…,journalist
user143,"RT @SaludMadrid: 🏥 El Hospital Universitario Infanta Leonor constituye una Unidad de Experiencia del Paciente.

✅ Este proyecto transversal…",journalist
user143,"RT @PilarNotario1: 🏥Maratón de donación de #sangre en el #Hospital12deOctubre. 
📆 Martes 9 de mayo.
✅ Residencia General y vestíbulo del Ed…",journalist
user143,RT @SaludMadrid: 🏥 El Hospital Universitario de Fuenlabrada incorpora un nuevo sistema de inteligencia artificial para la detección de póli…,journalist
user143,"RT @SaludMadrid: 🏥 El Hospital Puerta de Hierro alcanza los 1.000 trasplantes cardiacos.  

✅ La primera paciente fue Dolores, que en septi…",journalist
user143,RT @MacarenaVivarL: Gracias a todos los donantes q hoy seguís viniendo al#hospitalInfantaSofia🏥 Los alumnos del instituto Julio Palacios @I…,journalist
user143,RT @FcoJavierGomez: Mañana se celebra del Día Mundial de la Osteogénesis Imperfecta #WishboneDay. Conoce al Equipo de la Unidad Multidiscip…,journalist
user143,"🧴 WasH Your Hands 

🖐️ Concurso de Higiene de Manos en el hospital para preguntar a nuestros profesionales 'WHY Han… https://t.co/Hi4dUescvz",journalist
user143,RT @MacarenaVivarL: Te esperamos en el Maratón de donación de sangre ❣️ @Madridonasangre en el #hospitalInfantaSofia 🏥con la colaboración d…,journalist
user143,"RT @SaludMadrid: 🏥 El Servicio de Radiodiagnóstico del Hospital de La Princesa, reconocido por la Sociedad Europea de Radiología.

🏅 Premio…",journalist
user143,"RT @OjodeThot: El Hospital Gregorio Marañón lidera un estudio para prevenir los repuntes de carga viral del VIH pediátrico.
❗El VIH-1 adqui…",journalist
user143,"RT @MontePerdido31: Dentro del quirófano de Neurocirugía del #HospitaldeLaPrincesa
✅Centro de referencia nacional para intervenciones de Pa…",journalist
user143,"RT @MacarenaVivarL: Los profesionales de este servicio, en muchas ocasiones los más desconocidos. 🏥#hospitalInfantaSofia Anatomía Patológic…",journalist
user143,RT @FcoJavierGomez: Conoce cómo trabaja la Consulta de Enfermería de cribado de retinopatía diabética CEP Getafe #HospitaldeGetafe para mej…,journalist
user143,RT @EvaMartinezAr: 🏣#HUFuenlabrada Más de 100 profesionales se han formado en el curso de Cirugía Oculoplástica con intervenciones en direc…,journalist
user143,"RT @MissCossas: 🥇Urología #HRamónyCajal cuyo jefe de servicio es el Dr  Burgos, galardonado en el Congreso Europeo de la especialidad con e…",journalist
user143,"RT @MissCossas: 🩸🩸 ¿Cómo están ustedes?🩸🩸 
Todavía estás a tiempo de participar en XXIII Maratón de donación de sangre #HRamonyCajal

📅 Hoy…",journalist
user143,"RT @MontePerdido31: 🏅Importante reconocimiento SociedadEuropeade Radiología a Radiodiagnóstico #HospitaldeLaPrincesa

✅Eurosafe Imaging Sta…",journalist
user143,Muchas gracias por vuestro apoyo en esta iniciativa y por el regalo que nos habéis hecho y que nuestros profesional… https://t.co/TA71SAN4aG,journalist
user143,"🏥 Picasso pinta 'Entre puntos y letras' por el #DiadelLibro 

📚 Profesionales del hospital y estudiantes de Medicin… https://t.co/c3o3Qh2uch",journalist
user143,"RT @Run4fun4health: Comienza el maratón de donación de sangre del #hospitaldemóstoles . Hasta las 20.00 horas , si estás por aquí cerca hoy…",journalist
user143,RT @Run4fun4health: Maratón de donación de sangre en el #HospitalDeMóstoles . Mañana martes 25 de abril. #DonaSangre #RegalaVida . https://…,journalist
user143,"RT @SaludMadrid: 🏥El Hospital Clínico reduce la mortalidad hasta en un 80% en pacientes con mediastinitis tras cirugía cardiaca. 

👉 Gracia…",journalist
user143,"ENTRE PUNTOS Y LETRAS 

📚 Certamen de relatos breves para celebrar el #DiaDelLibro

📚 'Guernica' y 'La Vie' de Pica… https://t.co/vkYzHYvnke",journalist
user143,RT @vozdeleganes: 🏥 El Hospital Severo Ochoa y CardioRed1 exponen los últimos avances en diagnóstico y tratamiento del Síndrome Cardiorrena…,journalist
user143,"RT @SaludMadrid: 🏥 El Hospital Príncipe de Asturias presenta el programa de cuidados domiciliarios al paciente respiratorio.

➡ Pretende me…",journalist
user143,"RT @jhernandezbox72: La nutrición es clave como terapia no farmacológica para los pacientes con Alzheimer, sostiene la Dra. @julia_alvarez_…",journalist
user143,"SÍNDROME CARDIORRENAL 
III Jornadas CardioRed1

➡ Puede surgir por mal funcionamiento de corazón y riñones o viceve… https://t.co/sDxsCYBU1V",journalist
user143,RT @CardioRed1: 🗓️ Comenzamos la Puesta al Día Síndrome Cardiorrenal de CardioRed1 con 130 inscritos en el H. Severo Ochoa https://t.co/Z5v…,journalist
user143,"RT @ComunidadMadrid: ✅ El Hospital La Paz aplica la Inteligencia Artificial para diagnosticar la salud de astronautas en el espacio.

👩‍🚀 U…",journalist
user143,"RT @jhernandezbox72: El #Hospital Universitario Príncipe de Asturias, #HUPA, de #AlcaláDeHenares, ya puede aceptar donantes de leche matern…",journalist
user143,RT @OjodeThot: El Servicio de Endocrinología del Hospital Gregorio Marañón @EndocrinoHGUGM implanta más de 1.400 sensores de monitorización…,journalist
user143,"RT @MissCossas: El jefe de Servicio de Oftalmología, del Hospital Ramón y Cajal, el Dr. Muñoz Negrete, nuevo presidente de la Sociedad Espa…",journalist
user143,RT @Madrid_tve: 🧠La estimulación transcraneal eléctrica mejora la fatiga física en pacientes con Covid Persistente. Una investigación de lo…,journalist
user143,RT @jhernandezbox72: Los alumnos del @CardenalCisnero ya están a tope con el proyecto #APS de #donacion de sangre para el maratón del 15 de…,journalist
user143,"Dos artistas del periodismo en el mundo del Arte, uno como maestro de ceremonias en la inauguración de la exposició… https://t.co/6Y2P7H0AYs",journalist
user143,Y el miércoles 12 de Abril vamos nosotros en el Hospital Severo Ochoa de 9 a 20h. Te esperamos en la Unidad de Banc… https://t.co/VO8PjAWt6s,journalist
user143,"RT @Leganews: SALUD | 🩸🆎🅰️🅱️🅾️ ¡Suma Vida! Maratón de donación de sangre en el Severo Ochoa de #Leganés el miércoles de 09:00 a 20:00

 htt…",journalist
user143,"👉 ¡SUMA VIDA!... y compártela en tu historia:

🩸 Maratón Donación de Sangre

🩸 Miércoles 12 ABR - 9 a 20h

🩸 Unidad… https://t.co/ziEvxGyb8w",journalist
user143,RT @PilarNotario1: En 2023 el #Hospital12deOctubre celebra su 50 aniversario con una imagen conmemorativa que pone la mirada en el futuro y…,journalist
user143,RT @EvaMartinezAr: 🏣#HUFuenlabrada El Hospital Universitario de Fuenlabrada celebra un nuevo maratón de donación de #sangre los días 13 y 1…,journalist
user143,"RT @MissCossas: 🏥El Ramón y Cajal celebra la IV edición de Escuela de Cáncer Colorrectal cuyo día mundial es hoy 

✅Promovida por el comité…",journalist
user143,"RT @SaludMadrid: 🏥 El Hospital Ramón y Cajal atiende a 400 pacientes nuevos con cáncer colorrectal al año.

✅ Esta semana ha celebrado la c…",journalist
user143,RT @PilarNotario1: El #Hospital12deOctubre desarrolla un proyecto pionero para familias vulnerables con bebés de hasta 2 años. #somosdel12.…,journalist
user144,"RT @Metricool_es: ¿Te vienes a la próxima Masterclass?

✨ ""Las claves para triunfar con tus #stories de #Instagram"". ✨

Descubre cómo triun…",journalist
user144,"Las marcas que se centran en ""las personas, en el ser"", tratan a sus consumidores como amigos y llegan a formar par… https://t.co/H2uij9bhkw",journalist
user144,Buscar la perfección para comenzar un proyecto puede ser un destructor de avance. ¡Ánimo! No se trata de perfección… https://t.co/Y46fgoWrzr,journalist
user144,"RT @GrupoDIRCOM: ¿Qué es el Endomarketing?
https://t.co/u7g3fyFXYS
¿Qué rol juega dentro de la #ComunicaciónInterna? La Mg. Jeannette Torre…",journalist
user144,Para quienes comienzan hoy a organizar su contenido 😃 les dejo las fechas más importantes de enero 🗓 Si sabes de ot… https://t.co/t0xefm2uCM,journalist
user144,RT @cinacio06: 🟢 OJO: Cómo definir a tu cliente ideal con esta plantilla del #BuyerPersona 👉 https://t.co/Uh1Z3P6Vsz via @semrush_es #Marke…,journalist
user144,¿Eres una persona multipasión? Yo también 😃 #PuedoMucho el podcast de @AngelaBlones me reafirma que se pueden hacer… https://t.co/HW5voVo0wd,journalist
user144,Campañas que dan #VICIO 😍 Pocas palabras que han dado mucho de qué hablar 💥 👏Ansiosa por ver la respuesta de su com… https://t.co/6oK8QHVpEF,journalist
user144,"RT @jordisanildefon: Las encuestas en Instagram te permiten conocer mejor a tus seguidores, ver el feedback de tus nuevos productos o futur…",journalist
user144,"RT @HearDesiRoar: La gente entrando en Twitter para comprobar si Instagram se ha caído o sus móviles son una mierda:

#instagramdown https:…",journalist
user144,RT @aulaCM: La experiencia de compartir y celebrar así con alumnos no se puede ni explicar. ¡Unos cracks! #FestivalDeAgencias 🥳🤟 https://t.…,journalist
user144,"RT @ottofgonzalez: Para realizar una keyword research básica no tienes que gastar una fortuna en herramientas de pago. 

Te muestro 5 herra…",journalist
user144,"¿Quieres optimizar tu biografía en #Instagram? Antes de comenzar a hacerla, te recomiendo que leas este post: 13 er… https://t.co/BdRvwbGQZd",journalist
user144,Está más que claro que el #Equipo232 de @aulaCM somos fans de @ChanelTerrero 👌 y ya estamos listos para enviarle la… https://t.co/F5Xs7574KU,journalist
user144,"RT @PlanetaProMKT: @CocaColaEP_es ¿De qué planeta? 🪐⁉️

Tras cientos de millas de recorrido #interestelar, con toda nuestra tripulación sed…",journalist
user144,"RT @PlanetaProMKT: ¿Sabías que en Google my business puedes trabajar el SEO Local?🗺️

- 🔍 Búsquedas
-  📍  Ubicación
- 🏆 Reseñas

De este mo…",journalist
user144,"RT @PlanetaProMKT: ¡Galácticos🌌! Hoy os traemos las aplicaciones más descargadas de este año: 

📱 @tiktok
📱 @instagram 
📱 @Facebook 
📱 @Wha…",journalist
user144,Menuda sorpresa 😃 #MaryPymes ha estado en la clase de hoy contándonos su experiencia profesional como frelance. Gra… https://t.co/gCNWnIVry2,journalist
user144,"Ayer, mientras estaba en una parada de autobuses, escuchaba inevitablemente una conversación entre dos conocidas (n… https://t.co/b30XQOX6cl",journalist
user144,"#Google es el principal motor de búsqueda en el mundo, pero ¿sabes cuál es el segundo buscador más usado? 👉 La plat… https://t.co/iGblb8lzcc",journalist
user144,"¿Qué tipos de plataformas de videomarketing existen? 
@CarolinaD nos deja estas recomendaciones 👇

✅️ YouTube
✅️ Vi… https://t.co/ETcR1yVIa8",journalist
user144,"Cuando quiero ser muy puntual 😄

Bueno espero que sea por llegar antes de la hora y no que la clase sea en otro sal… https://t.co/SQ4hwvkdXW",journalist
user144,"De los mejores días del año 😍

Aunque siempre se diga que el #DíaDeLasMadres son todos los días, el oficial siempre… https://t.co/IAd4fr5Efk",journalist
user144,"""Pálpito"" es la serie de no habla inglesa más vista esta semana en #Netflix. Esta noticia me llena de orgullo, ya q… https://t.co/4t40q170cU",journalist
user144,"RT @ivanorangecopy: ¿Qué tienen en común marcas gigantes como Apple, Nike o Coca Cola?

Copywriting.

Aquí tienes 10 consejos de copy que t…",journalist
user144,"RT @Ode_Larrad: Clase de Instagram con @estherrsp 
¿No sabes de qué hablar en Instagram?🤷🏻‍♀️
Puedes utilizar estas herramientas 👇🏻
1⃣Googl…",journalist
user144,"¿Se puede cerrar una clase de mejor manera? 😍🍕

Gracias a @telepizza_es y en especial a su CM por dejarnos un comie… https://t.co/irGg6qq6Ce",journalist
user144,"RT @Ode_Larrad: Hoy mis compañeras del #equipo232 @AndreinaGomezM y @patriciamkt01 han presentado la app de @eltenedor 😍
Con lo que me habé…",journalist
user144,Me acuesto con muchas expectativas 😃 Mañana veré #ClasesDeInstagram con @estherrsp 🤳. Es mi app favorita y por trab… https://t.co/Z444bzoCil,journalist
user144,Si cada vez que comienzas a redactar títulos para tus publicaciones te resultan pocos atractivos o no captan la ate… https://t.co/WsEFjOLMxU,journalist
user144,"Check list del tweet perfecto 👌 

1️⃣ Comparte contenido de valor ❤
2️⃣ Utiliza elementos multimedia 🖼
3️⃣ Añade ha… https://t.co/GJ2K5diihY",journalist
user144,Ya que aún sigo en la M30 voy chismear en Twitter qué andan haciendo mis compis del #Equipo232 👀. Reír para no llor… https://t.co/pSsbAAWczQ,journalist
user144,"Estoy comenzando con un blog personal en el que escribiré sobre marketing y comunicación.

¿Me ayudas con algunas i… https://t.co/5t6JPVocrX",journalist
user144,RT @ainhoaventura: Éstos somos el #equipo232 del curso de CM de @aulacm. También conocidos como los astroalienígenas del 🪐PLANETA PROHIBIDO…,journalist
user144,"✔️El monje que vendió su Ferrari, Robin Sharman.
✔️El hombre más rico de Babilonia, George Clason.
✔️El club de las… https://t.co/DQVm8tbe8x",journalist
user144,¡Que no se te escape ninguna fecha 🗓️importante en tu plan de contenido! Este calendario de @aulaCM te ayudará a es… https://t.co/hyBqjWBEqp,journalist
user144,"RT @SocialChucho: ¿Cómo aprovechar el mismo contenido en diversas plataformas? 🤔👨🏻‍💻

Puede pasar que hayamos creado buen contenido pero po…",journalist
user144,"RT @FerRubioA: 🚩 ¿Buscas aprender de los mejores?

➡️ Aquí tienes un listado con los mejores Blogs para aprender Marketing y Social Media e…",journalist
user144,"RT @ainhoaventura: Super día de cumple con el equipasso  2️⃣3️⃣2️⃣, y el teacher @jordisanildefon en @aulaCM!!!!
Al lío!!! 👌💥🎂 https://t.co…",journalist
user144,"¡Feliz cumpleee, @ainhoaventura 🎂🤗! Mucha alegría y felicidad para ti. Gracias por hacernos parte de tu celebración… https://t.co/f6b1ZmY8NI",journalist
user144,RT @asirimk: ¿Puede la realidad virtual producir ventas de viajes reales? https://t.co/f9vhoDNOlM #hotelería #marketingturístico #videomark…,journalist
user144,"Amo el chocolate en barra, en el sabor del helado, en las tortas, pero ahora más que nunca me está encantando en fo… https://t.co/3cQfonVrHM",journalist
user144,"RT @CittaTuristica: ¡Hola septiembre! 👋 

Este mes celebramos bonito el turismo:

✔El día 8, cumpleaños la ciudad de Maracaibo y Los Puerto…",journalist
user144,Estoy tan enganchada con la serie Bolívar de @NetflixLAT que llevo noches seguidas soñando que soy parte del elenco… https://t.co/PzhSWwsd4Z,journalist
user144,"En el sector turismo tu reputación online es tu mayor activo.

En Internet cada persona puede tener un efecto multi… https://t.co/EYH3ntKheA",journalist
user144,"¡Qué hermoso sería ver a niños y jóvenes de nuestro país jugando libremente en las calles, sin temor alguno, simple… https://t.co/4xfWoZbrlj",journalist
user144,"RT @guillemrecolons: Rebranding personal o cómo reinventar tu #marcapersonal con éxito, vía @webservicespro1 #infografia https://t.co/ROkCq…",journalist
user144,"Si eres seguidor de @valendeviaje 
En Instagram &gt; https://t.co/uml1wZ4FcW
En Twitter &gt; https://t.co/KpOL1zOZpH https://t.co/LwMZMCih9d",journalist
user144,RT @antena3int: ¿Es 'Aquí no hay quien viva' la mejor serie de Antena 3? ¡Vota por ella en https://t.co/8OL3eoJWmI! #ANHQVenA3 https://t.co…,journalist
user144,RT @InaturZulia: #Ahora edificios patrimoniales restaurados en la #ZITMaracaibo Poligonal Plaza Baralt. Arq. Tito Melean #CRU https://t.co/…,journalist
user144,RT @TranviaMcbo: Tranvía de Maracaibo arriba a su décimo aniversario con la modernización de su sede https://t.co/eXUtspgdkj https://t.co/Q…,journalist
user144,"RT @TranviaMcbo: Conoce nuestros horarios de funcionamiento para el 25, 26 y 27 de Dic.
Recorre y disfruta #Maracaibo en #Navidad https://t…",journalist
user144,"RT @Mcbo_Vos: Viernes 10 de julio , Catedral de Maracaibo 4 pm los esperamos! @leonmagnom @OMARACEDOVALERO @andreinasocorro http://t.co/Mz7…",journalist
user144,"RT @FerSerraAnton: ¿Alguna vez os habéis vuelto locos buscando tipografías DE CALIDAD Y GRATIS? Seguro que sí.
Os dejo por aquí un post de…",journalist
user144,¿Sabías que el 56 por ciento de los usuarios afirman no cambiar nunca sus contraseñas y las utilizan durante años?… https://t.co/TBV8dabFTN,journalist
user144,A pocos minutos de la presentación final de nuestra agencia de marketing @PlanetaProMKT 🪐. Así vamos el #Equipo232… https://t.co/tYy7i1WkkX,journalist
user144,RT @PlanetaProMKT: Terrícolas 👽 Queremos compartir con vosotros algunos tips para potenciar tus #reels. Nuestra tripulante @AndreinaGomezM…,journalist
user144,"RT @Ode_Larrad: Si aceptas las cookies, aceptas TODO, por eso te lo ponen más sencillo. Si quieres rechazarlas, tienes que leerte todo. No…",journalist
user144,Hace años atrás me propuse rescatar mis raíces gallegas y encontré una manera de vivirla y sentirla: aprendiendo a… https://t.co/bEJcUW2PyW,journalist
user144,"¿A quién no le gusta recordar viejos tiempos? 😍

El #MarketingDeNostalgia es una estrategia perfecta para conectar… https://t.co/GIcFuWRYUV",journalist
user144,"La primavera dorada llega al @JBotanicoMcbo con el florecimiento de los curarires, evento que ocurre al 4to día de… https://t.co/92Ll8dYFQE",journalist
user144,¿A cuántos por aquí les apasiona leer? Estuve leyendo algunos 📚 hace algunos meses y me parecen que están geniales… https://t.co/q9WmjAUhn2,journalist
user144,Escribiendo el capítulo III de mi tesis: Influencers para la Promoción de Destinos Turísticos. #TesisTime @infourbe https://t.co/tJjxVvKb2R,journalist
user144,Maravillosa alianza. Siempre @TranviaMcbo y @YogurtBoom comprometidos con las causas más nobles de nuestra sociedad https://t.co/ggemzaHnmH,journalist
user144,Gracias @maggie_madu y @roxanalmoreira por esta súper app de recomendaciones #Peoople ¡Ya me la he descargado! 😃👌… https://t.co/EBAmKOoYk4,journalist
user144,"Más creyentes del turismo en #Venezuela Él es mi pasante Moisés Ocando, futuro T.S.U en #Turismo de @UNIR_pregrado https://t.co/5MgmUPrI2E",journalist
user144,Todos los sábados retrocedo el tiempo hasta mi niñez cuando me siento a ver #Baywatch por @venevision La mejor serie de todos los tiempos.,journalist
user144,20 ideas para regalos de empresa y clientes | Detalles que marcan la diferencia y ayudan a promocionar tu marca👌 https://t.co/mZ7hi81blZ,journalist
user144,Expo Servicio Comunitario del @utsmaracaibo con los chicos de Turismo defendiendo su proyecto de ruta turística. https://t.co/PdnHKCWqCR,journalist
user144,Foro sobre la Importancia de la Zona de Interés Turístico de Maracaibo. Gracias a @InaturZulia por la invitación https://t.co/8JaQ4AL2kd,journalist
user144,Excelente encartado #ZuliaProfundo del Diario @VersionFinal resaltando con orgullo nuestro potencial turístico 👏 https://t.co/4kjpkTndeB,journalist
user144,"#CitaCultural Mañana en las instalaciones del @TranviaMcbo visita la primera Expo Mamá Emprende, de 9 am a 6 pm 😉 http://t.co/pLORRBjtyZ",journalist
user144,Atención al uso de las mayúsculas y minúsculas para hacer referencias a las diversas fiestas y celebraciones 👀👇 https://t.co/jaPRkOixzs,journalist
